season,team,round,gp,wins,draws,losses,points,gf,ga,gd,ppg,home_wins,home_draws,home_losses,home_gf,home_ga,home_gd,away_wins,away_draws,away_losses,away_gf,away_ga,away_gd,form_pts_last5,form_gd_last5,form_wins_last5,position,points_from_6th,final_position,is_top6
2023_2024,Universitatea Cluj,1,1,0,1,0,1,1,1,0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,8,0,7,0
2023_2024,Uta Arad,1,1,0,1,0,1,1,1,0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,9,0,9,0
2023_2024,Rapid Bucuresti,1,1,0,1,0,1,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,2,1
2023_2024,Sepsi OSK Sfântu Gheorghe,1,1,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,5,1
2023_2024,FC Botoșani,1,1,0,0,1,0,1,2,-1,0.0,0,0,0,0,0,0,0,0,1,1,2,-1,0,-1,0,12,-1,16,0
2023_2024,FC Hermannstadt,1,1,0,0,1,0,0,1,-1,0.0,0,0,1,0,1,-1,0,0,0,0,0,0,0,-1,0,13,-1,8,0
2023_2024,FC U Craiova 1948,1,1,0,0,1,0,1,3,-2,0.0,0,0,1,1,3,-2,0,0,0,0,0,0,0,-2,0,14,-1,13,0
2023_2024,Dinamo Bucuresti,1,1,0,0,1,0,0,2,-2,0.0,0,0,1,0,2,-2,0,0,0,0,0,0,0,-2,0,15,-1,14,0
2023_2024,Politehnica Iași,1,1,0,0,1,0,0,2,-2,0.0,0,0,0,0,0,0,0,0,1,0,2,-2,0,-2,0,16,-1,12,0
2023_2024,CFR Cluj-Napoca,2,2,2,0,0,6,5,1,4,3.0,1,0,0,2,0,2,1,0,0,3,1,2,6,4,2,1,2,3,1
2023_2024,Farul Constanta,2,2,2,0,0,6,5,1,4,3.0,1,0,0,4,1,3,1,0,0,1,0,1,6,4,2,2,2,6,1
2023_2024,Steaua Bucuresti,2,2,2,0,0,6,5,2,3,3.0,1,0,0,2,1,1,1,0,0,3,1,2,6,3,2,3,2,1,1
2023_2024,Rapid Bucuresti,2,2,1,1,0,4,3,0,3,2.0,0,1,0,0,0,0,1,0,0,3,0,3,4,3,1,4,0,2,1
2023_2024,Universitatea Craiova,2,2,1,1,0,4,2,0,2,2.0,0,1,0,0,0,0,1,0,0,2,0,2,4,2,1,5,0,4,1
2023_2024,Sepsi OSK Sfântu Gheorghe,2,2,1,1,0,4,1,0,1,2.0,1,0,0,1,0,1,0,1,0,0,0,0,4,1,1,6,0,5,1
2023_2024,FC Hermannstadt,2,2,1,0,1,3,3,2,1,1.5,0,0,1,0,1,-1,1,0,0,3,1,2,3,1,1,7,-1,8,0
2023_2024,FC Voluntari,2,2,1,0,1,3,3,5,-2,1.5,1,0,0,2,1,1,0,0,1,1,4,-3,3,-2,1,8,-1,15,0
2023_2024,Petrolul,2,2,0,2,0,2,2,2,0,1.0,0,1,0,1,1,0,0,1,0,1,1,0,2,0,0,9,-2,10,0
2023_2024,Otelul Galati,2,2,0,2,0,2,1,1,0,1.0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,10,-2,11,0
2023_2024,FC Botoșani,2,2,0,1,1,1,2,3,-1,0.5,0,1,0,1,1,0,0,0,1,1,2,-1,1,-1,0,11,-3,16,0
2023_2024,Uta Arad,2,2,0,1,1,1,2,4,-2,0.5,0,0,1,1,3,-2,0,1,0,1,1,0,1,-2,0,12,-3,9,0
2023_2024,Universitatea Cluj,2,2,0,1,1,1,1,4,-3,0.5,0,0,1,0,3,-3,0,1,0,1,1,0,1,-3,0,13,-3,7,0
2023_2024,Dinamo Bucuresti,2,2,0,0,2,0,1,4,-3,0.0,0,0,1,0,2,-2,0,0,1,1,2,-1,0,-3,0,14,-4,14,0
2023_2024,FC U Craiova 1948,2,2,0,0,2,0,1,4,-3,0.0,0,0,1,1,3,-2,0,0,1,0,1,-1,0,-3,0,15,-4,13,0
2023_2024,Politehnica Iași,2,2,0,0,2,0,1,5,-4,0.0,0,0,1,1,3,-2,0,0,1,0,2,-2,0,-4,0,16,-4,12,0
2023_2024,Steaua Bucuresti,3,3,3,0,0,9,7,2,5,3.0,1,0,0,2,1,1,2,0,0,5,1,4,9,5,3,1,3,1,1
2023_2024,CFR Cluj-Napoca,3,3,2,1,0,7,6,2,4,2.3333,1,1,0,3,1,2,1,0,0,3,1,2,7,4,2,2,1,3,1
2023_2024,Sepsi OSK Sfântu Gheorghe,3,3,2,1,0,7,4,0,4,2.3333,1,0,0,1,0,1,1,1,0,3,0,3,7,4,2,3,1,5,1
2023_2024,Farul Constanta,3,3,2,0,1,6,6,4,2,2.0,1,0,1,5,4,1,1,0,0,1,0,1,6,2,2,4,0,6,1
2023_2024,FC Hermannstadt,3,3,2,0,1,6,5,3,2,2.0,1,0,1,2,2,0,1,0,0,3,1,2,6,2,2,5,0,8,0
2023_2024,FC Voluntari,3,3,2,0,1,6,5,5,0,2.0,1,0,0,2,1,1,1,0,1,3,4,-1,6,0,2,6,0,15,0
2023_2024,Rapid Bucuresti,3,3,1,2,0,5,5,2,3,1.6667,0,2,0,2,2,0,1,0,0,3,0,3,5,3,1,7,-1,2,1
2023_2024,Universitatea Craiova,3,3,1,2,0,5,3,1,2,1.6667,0,1,0,0,0,0,1,1,0,3,1,2,5,2,1,8,-1,4,1
2023_2024,Universitatea Cluj,3,3,1,1,1,4,5,7,-2,1.3333,0,0,1,0,3,-3,1,1,0,5,4,1,4,-2,1,9,-2,7,0
2023_2024,Politehnica Iași,3,3,1,0,2,3,4,6,-2,1.0,0,0,1,1,3,-2,1,0,1,3,3,0,3,-2,1,10,-3,12,0
2023_2024,FC Botoșani,3,3,0,2,1,2,4,5,-1,0.6667,0,1,0,1,1,0,0,1,1,3,4,-1,2,-1,0,11,-4,16,0
2023_2024,Petrolul,3,3,0,2,1,2,2,4,-2,0.6667,0,1,1,1,3,-2,0,1,0,1,1,0,2,-2,0,12,-4,10,0
2023_2024,Otelul Galati,3,3,0,2,1,2,1,3,-2,0.6667,0,1,1,1,3,-2,0,1,0,0,0,0,2,-2,0,13,-4,11,0
2023_2024,Uta Arad,3,3,0,1,2,1,3,6,-3,0.3333,0,0,1,1,3,-2,0,1,1,2,3,-1,1,-3,0,14,-5,9,0
2023_2024,FC U Craiova 1948,3,3,0,0,3,0,4,8,-4,0.0,0,0,2,4,7,-3,0,0,1,0,1,-1,0,-4,0,15,-6,13,0
2023_2024,Dinamo Bucuresti,3,3,0,0,3,0,1,7,-6,0.0,0,0,2,0,5,-5,0,0,1,1,2,-1,0,-6,0,16,-6,14,0
2023_2024,Steaua Bucuresti,4,4,4,0,0,12,8,2,6,3.0,2,0,0,3,1,2,2,0,0,5,1,4,12,6,4,1,6,1,1
2023_2024,FC Voluntari,4,4,3,0,1,9,7,6,1,2.25,2,0,0,4,2,2,1,0,1,3,4,-1,9,1,3,2,3,15,0
2023_2024,Sepsi OSK Sfântu Gheorghe,4,4,2,2,0,8,5,1,4,2.0,1,1,0,2,1,1,1,1,0,3,0,3,8,4,2,3,2,5,1
2023_2024,Universitatea Craiova,4,4,2,2,0,8,4,1,3,2.0,1,1,0,1,0,1,1,1,0,3,1,2,8,3,2,4,2,4,1
2023_2024,CFR Cluj-Napoca,4,4,2,1,1,7,6,3,3,1.75,1,1,0,3,1,2,1,0,1,3,2,1,7,3,2,5,1,3,1
2023_2024,Farul Constanta,4,4,2,0,2,6,8,7,1,1.5,1,0,1,5,4,1,1,0,1,3,3,0,6,1,2,6,0,6,1
2023_2024,FC Hermannstadt,4,4,2,0,2,6,5,4,1,1.5,1,0,1,2,2,0,1,0,1,3,2,1,6,1,2,7,0,8,0
2023_2024,Rapid Bucuresti,4,4,1,2,1,5,6,4,2,1.25,0,2,0,2,2,0,1,0,1,4,2,2,5,2,1,8,-1,2,1
2023_2024,Petrolul,4,4,1,2,1,5,5,6,-1,1.25,1,1,1,4,5,-1,0,1,0,1,1,0,5,-1,1,9,-1,10,0
2023_2024,Universitatea Cluj,4,4,1,2,1,5,6,8,-2,1.25,0,1,1,1,4,-3,1,1,0,5,4,1,5,-2,1,10,-1,7,0
2023_2024,Uta Arad,4,4,1,1,2,4,4,6,-2,1.0,1,0,1,2,3,-1,0,1,1,2,3,-1,4,-2,1,11,-2,9,0
2023_2024,Otelul Galati,4,4,0,3,1,3,2,4,-2,0.75,0,1,1,1,3,-2,0,2,0,1,1,0,3,-2,0,12,-3,11,0
2023_2024,FC U Craiova 1948,4,4,1,0,3,3,5,8,-3,0.75,0,0,2,4,7,-3,1,0,1,1,1,0,3,-3,1,13,-3,13,0
2023_2024,Politehnica Iași,4,4,1,0,3,3,4,7,-3,0.75,0,0,1,1,3,-2,1,0,2,3,4,-1,3,-3,1,14,-3,12,0
2023_2024,FC Botoșani,4,4,0,2,2,2,4,6,-2,0.5,0,1,1,1,2,-1,0,1,1,3,4,-1,2,-2,0,15,-4,16,0
2023_2024,Dinamo Bucuresti,4,4,0,1,3,1,2,8,-6,0.25,0,0,2,0,5,-5,0,1,1,2,3,-1,1,-6,0,16,-5,14,0
2023_2024,Steaua Bucuresti,5,5,4,1,0,13,10,4,6,2.6,2,0,0,3,1,2,2,1,0,7,3,4,13,6,4,1,5,1,1
2023_2024,Universitatea Craiova,5,5,3,2,0,11,8,2,6,2.2,1,1,0,1,0,1,2,1,0,7,2,5,11,6,3,2,3,4,1
2023_2024,CFR Cluj-Napoca,5,5,3,1,1,10,9,3,6,2.0,2,1,0,6,1,5,1,0,1,3,2,1,10,6,3,3,2,3,1
2023_2024,FC Voluntari,5,5,3,0,2,9,8,9,-1,1.8,2,0,0,4,2,2,1,0,2,4,7,-3,9,-1,3,4,1,15,0
2023_2024,Petrolul,5,5,2,2,1,8,7,6,1,1.6,1,1,1,4,5,-1,1,1,0,3,1,2,8,1,2,5,0,10,0
2023_2024,Sepsi OSK Sfântu Gheorghe,5,5,2,2,1,8,5,4,1,1.6,1,1,0,2,1,1,1,1,1,3,3,0,8,1,2,6,0,5,1
2023_2024,Farul Constanta,5,5,2,1,2,7,10,9,1,1.4,1,1,1,7,6,1,1,0,1,3,3,0,7,1,2,7,-1,6,1
2023_2024,FC Hermannstadt,5,5,2,1,2,7,7,6,1,1.4,1,1,1,4,4,0,1,0,1,3,2,1,7,1,2,8,-1,8,0
2023_2024,FC U Craiova 1948,5,5,2,0,3,6,8,9,-1,1.2,1,0,2,7,8,-1,1,0,1,1,1,0,6,-1,2,9,-2,13,0
2023_2024,Universitatea Cluj,5,5,1,3,1,6,7,9,-2,1.2,0,1,1,1,4,-3,1,2,0,6,5,1,6,-2,1,10,-2,7,0
2023_2024,Rapid Bucuresti,5,5,1,2,2,5,6,6,0,1.0,0,2,1,2,4,-2,1,0,1,4,2,2,5,0,1,11,-3,2,1
2023_2024,Uta Arad,5,5,1,2,2,5,6,8,-2,1.0,1,0,1,2,3,-1,0,2,1,4,5,-1,5,-2,1,12,-3,9,0
2023_2024,Otelul Galati,5,5,0,4,1,4,3,5,-2,0.8,0,2,1,2,4,-2,0,2,0,1,1,0,4,-2,0,13,-4,11,0
2023_2024,Dinamo Bucuresti,5,5,1,1,3,4,3,8,-5,0.8,1,0,2,1,5,-4,0,1,1,2,3,-1,4,-5,1,14,-4,14,0
2023_2024,Politehnica Iași,5,5,1,0,4,3,5,11,-6,0.6,0,0,2,2,7,-5,1,0,2,3,4,-1,3,-6,1,15,-5,12,0
2023_2024,FC Botoșani,5,5,0,2,3,2,4,7,-3,0.4,0,1,1,1,2,-1,0,1,2,3,5,-2,2,-3,0,16,-6,16,0
2023_2024,Steaua Bucuresti,6,6,5,1,0,16,12,5,7,2.6667,3,0,0,5,2,3,2,1,0,7,3,4,13,5,4,1,7,1,1
2023_2024,Universitatea Craiova,6,6,4,2,0,14,11,2,9,2.3333,2,1,0,4,0,4,2,1,0,7,2,5,11,7,3,2,5,4,1
2023_2024,CFR Cluj-Napoca,6,6,4,1,1,13,13,6,7,2.1667,2,1,0,6,1,5,2,0,1,7,5,2,10,5,3,3,4,3,1
2023_2024,Petrolul,6,6,3,2,1,11,11,9,2,1.8333,2,1,1,8,8,0,1,1,0,3,1,2,10,2,3,4,2,10,0
2023_2024,Sepsi OSK Sfântu Gheorghe,6,6,2,3,1,9,6,5,1,1.5,1,2,0,3,2,1,1,1,1,3,3,0,8,1,2,5,0,5,1
2023_2024,FC Voluntari,6,6,3,0,3,9,10,12,-2,1.5,2,0,1,6,5,1,1,0,2,4,7,-3,6,-3,2,6,0,15,0
2023_2024,Rapid Bucuresti,6,6,2,2,2,8,9,7,2,1.3333,1,2,1,5,5,0,1,0,1,4,2,2,7,2,2,7,-1,2,1
2023_2024,FC Hermannstadt,6,6,2,2,2,8,8,7,1,1.3333,1,1,1,4,4,0,1,1,1,4,3,1,8,2,2,8,-1,8,0
2023_2024,Farul Constanta,6,6,2,1,3,7,11,12,-1,1.1667,1,1,1,7,6,1,1,0,2,4,6,-2,4,-2,1,9,-2,6,1
2023_2024,Dinamo Bucuresti,6,6,2,1,3,7,6,10,-4,1.1667,1,0,2,1,5,-4,1,1,1,5,5,0,7,-2,2,10,-2,14,0
2023_2024,FC U Craiova 1948,6,6,2,0,4,6,11,13,-2,1.0,1,0,2,7,8,-1,1,0,2,4,5,-1,6,0,2,11,-3,13,0
2023_2024,Universitatea Cluj,6,6,1,3,2,6,10,13,-3,1.0,0,1,2,4,8,-4,1,2,0,6,5,1,5,-3,1,12,-3,7,0
2023_2024,Otelul Galati,6,6,0,5,1,5,3,5,-2,0.8333,0,2,1,2,4,-2,0,3,0,1,1,0,4,-2,0,13,-4,11,0
2023_2024,Uta Arad,6,6,1,2,3,5,6,11,-5,0.8333,1,0,1,2,3,-1,0,2,2,4,8,-4,4,-5,1,14,-4,9,0
2023_2024,FC Botoșani,6,6,0,3,3,3,4,7,-3,0.5,0,2,1,1,2,-1,0,1,2,3,5,-2,3,-2,0,15,-6,16,0
2023_2024,Politehnica Iași,6,6,1,0,5,3,6,13,-7,0.5,0,0,2,2,7,-5,1,0,3,4,6,-2,3,-5,1,16,-6,12,0
2023_2024,CFR Cluj-Napoca,7,7,5,1,1,16,16,7,9,2.2857,3,1,0,9,2,7,2,0,1,7,5,2,10,5,3,1,6,3,1
2023_2024,Steaua Bucuresti,7,7,5,1,1,16,13,7,6,2.2857,3,0,0,5,2,3,2,1,1,8,5,3,10,3,3,2,6,1,1
2023_2024,Universitatea Craiova,7,7,4,2,1,14,11,4,7,2.0,2,1,0,4,0,4,2,1,1,7,4,3,10,5,3,3,4,4,1
2023_2024,Petrolul,7,7,3,3,1,12,12,10,2,1.7143,2,1,1,8,8,0,1,2,0,4,2,2,10,2,3,4,2,10,0
2023_2024,Rapid Bucuresti,7,7,3,2,2,11,14,10,4,1.5714,1,2,1,5,5,0,2,0,1,9,5,4,7,1,2,5,1,2,1
2023_2024,Farul Constanta,7,7,3,1,3,10,13,12,1,1.4286,2,1,1,9,6,3,1,0,2,4,6,-2,4,-3,1,6,0,6,1
2023_2024,FC Voluntari,7,7,3,1,3,10,12,14,-2,1.4286,2,0,1,6,5,1,1,1,2,6,9,-3,7,0,2,7,0,15,0
2023_2024,FC Hermannstadt,7,7,2,3,2,9,10,9,1,1.2857,1,2,1,6,6,0,1,1,1,4,3,1,6,0,1,8,-1,8,0
2023_2024,Sepsi OSK Sfântu Gheorghe,7,7,2,3,2,9,6,6,0,1.2857,1,2,0,3,2,1,1,1,2,3,4,-1,5,-1,1,9,-1,5,1
2023_2024,Uta Arad,7,7,2,2,3,8,8,12,-4,1.1429,2,0,1,4,4,0,0,2,2,4,8,-4,7,-2,2,10,-2,9,0
2023_2024,Dinamo Bucuresti,7,7,2,2,3,8,7,11,-4,1.1429,1,1,2,2,6,-4,1,1,1,5,5,0,8,-1,2,11,-2,14,0
2023_2024,Universitatea Cluj,7,7,1,4,2,7,12,15,-3,1.0,0,1,2,4,8,-4,1,3,0,8,7,1,6,0,1,12,-3,7,0
2023_2024,Otelul Galati,7,7,0,6,1,6,5,7,-2,0.8571,0,3,1,4,6,-2,0,3,0,1,1,0,4,-2,0,13,-4,11,0
2023_2024,FC U Craiova 1948,7,7,2,0,5,6,14,18,-4,0.8571,1,0,3,10,13,-3,1,0,2,4,5,-1,6,-1,2,14,-4,13,0
2023_2024,Politehnica Iași,7,7,2,0,5,6,7,13,-6,0.8571,1,0,2,3,7,-4,1,0,3,4,6,-2,6,-2,2,15,-4,12,0
2023_2024,FC Botoșani,7,7,0,3,4,3,5,10,-5,0.4286,0,2,1,1,2,-1,0,1,3,4,8,-4,2,-4,0,16,-7,16,0
2023_2024,CFR Cluj-Napoca,8,8,6,1,1,19,20,8,12,2.375,3,1,0,9,2,7,3,0,1,11,6,5,12,8,4,1,7,3,1
2023_2024,Steaua Bucuresti,8,8,6,1,1,19,16,7,9,2.375,4,0,0,8,2,6,2,1,1,8,5,3,10,4,3,2,7,1,1
2023_2024,Rapid Bucuresti,8,8,4,2,2,14,18,10,8,1.75,2,2,1,9,5,4,2,0,1,9,5,4,9,5,3,3,2,2,1
2023_2024,Universitatea Craiova,8,8,4,2,2,14,11,7,4,1.75,2,1,0,4,0,4,2,1,2,7,7,0,9,2,3,4,2,4,1
2023_2024,Petrolul,8,8,3,4,1,13,14,12,2,1.625,2,2,1,10,10,0,1,2,0,4,2,2,11,4,3,5,1,10,0
2023_2024,Sepsi OSK Sfântu Gheorghe,8,8,3,3,2,12,7,6,1,1.5,2,2,0,4,2,2,1,1,2,3,4,-1,5,-3,1,6,0,5,1
2023_2024,FC Hermannstadt,8,8,2,4,2,10,12,11,1,1.25,1,2,1,6,6,0,1,2,1,6,5,1,4,-1,0,7,-2,8,0
2023_2024,Farul Constanta,8,8,3,1,4,10,13,16,-3,1.25,2,1,1,9,6,3,1,0,3,4,10,-6,4,-5,1,8,-2,6,1
2023_2024,FC Voluntari,8,8,3,1,4,10,13,18,-5,1.25,2,0,2,7,9,-2,1,1,2,6,9,-3,4,-5,1,9,-2,15,0
2023_2024,FC U Craiova 1948,8,8,3,0,5,9,18,18,0,1.125,2,0,3,14,13,1,1,0,2,4,5,-1,9,4,3,10,-3,13,0
2023_2024,Politehnica Iași,8,8,3,0,5,9,9,13,-4,1.125,1,0,2,3,7,-4,2,0,3,6,6,0,6,-2,2,11,-3,12,0
2023_2024,Uta Arad,8,8,2,2,4,8,8,13,-5,1.0,2,0,1,4,4,0,0,2,3,4,9,-5,7,-2,2,12,-4,9,0
2023_2024,Dinamo Bucuresti,8,8,2,2,4,8,7,15,-8,1.0,1,1,2,2,6,-4,1,1,2,5,9,-4,8,-2,2,13,-4,14,0
2023_2024,Otelul Galati,8,8,0,7,1,7,7,9,-2,0.875,0,3,1,4,6,-2,0,4,0,3,3,0,5,0,0,14,-5,11,0
2023_2024,Universitatea Cluj,8,8,1,4,3,7,12,17,-5,0.875,0,1,3,4,10,-6,1,3,0,8,7,1,3,-3,0,15,-5,7,0
2023_2024,FC Botoșani,8,8,0,4,4,4,7,12,-5,0.5,0,3,1,3,4,-1,0,1,3,4,8,-4,2,-4,0,16,-8,16,0
2023_2024,CFR Cluj-Napoca,9,9,7,1,1,22,21,8,13,2.4444,4,1,0,10,2,8,3,0,1,11,6,5,15,10,5,1,9,3,1
2023_2024,Steaua Bucuresti,9,9,7,1,1,22,17,7,10,2.4444,4,0,0,8,2,6,3,1,1,9,5,4,10,4,3,2,9,1,1
2023_2024,Universitatea Craiova,9,9,5,2,2,17,13,8,5,1.8889,3,1,0,6,1,5,2,1,2,7,7,0,9,2,3,3,4,4,1
2023_2024,Rapid Bucuresti,9,9,4,3,2,15,18,10,8,1.6667,2,2,1,9,5,4,2,1,1,9,5,4,10,6,3,4,2,2,1
2023_2024,FC Hermannstadt,9,9,3,4,2,13,15,12,3,1.4444,2,2,1,9,7,2,1,2,1,6,5,1,7,2,1,5,0,8,0
2023_2024,Petrolul,9,9,3,4,2,13,14,13,1,1.4444,2,2,1,10,10,0,1,2,1,4,3,1,8,2,2,6,0,10,0
2023_2024,FC U Craiova 1948,9,9,4,0,5,12,19,18,1,1.3333,2,0,3,14,13,1,2,0,2,5,5,0,9,4,3,7,-1,13,0
2023_2024,Sepsi OSK Sfântu Gheorghe,9,9,3,3,3,12,8,8,0,1.3333,2,2,0,4,2,2,1,1,3,4,6,-2,4,-4,1,8,-1,5,1
2023_2024,Farul Constanta,9,9,3,1,5,10,13,17,-4,1.1111,2,1,2,9,7,2,1,0,3,4,10,-6,4,-5,1,9,-3,6,1
2023_2024,Universitatea Cluj,9,9,2,4,3,10,13,17,-4,1.1111,0,1,3,4,10,-6,2,3,0,9,7,2,5,-2,1,10,-3,7,0
2023_2024,Politehnica Iași,9,9,3,1,5,10,10,14,-4,1.1111,1,1,2,4,8,-4,2,0,3,6,6,0,7,-1,2,11,-3,12,0
2023_2024,FC Voluntari,9,9,3,1,5,10,14,21,-7,1.1111,2,0,2,7,9,-2,1,1,3,7,12,-5,1,-8,0,12,-3,15,0
2023_2024,Otelul Galati,9,9,0,8,1,8,7,9,-2,0.8889,0,4,1,4,6,-2,0,4,0,3,3,0,5,0,0,13,-5,11,0
2023_2024,Uta Arad,9,9,2,2,5,8,8,14,-6,0.8889,2,0,2,4,5,-1,0,2,3,4,9,-5,4,-4,1,14,-5,9,0
2023_2024,Dinamo Bucuresti,9,9,2,2,5,8,7,16,-9,0.8889,1,1,3,2,7,-5,1,1,2,5,9,-4,7,-3,2,15,-5,14,0
2023_2024,FC Botoșani,9,9,0,5,4,5,8,13,-5,0.5556,0,3,1,3,4,-1,0,2,3,5,9,-4,3,-3,0,16,-8,16,0
2023_2024,Steaua Bucuresti,10,10,8,1,1,25,22,9,13,2.5,4,0,0,8,2,6,4,1,1,14,7,7,12,7,4,1,11,1,1
2023_2024,CFR Cluj-Napoca,10,10,7,1,2,22,22,11,11,2.2,4,1,0,10,2,8,3,0,2,12,9,3,12,5,4,2,8,3,1
2023_2024,Rapid Bucuresti,10,10,5,3,2,18,21,11,10,1.8,3,2,1,12,6,6,2,1,1,9,5,4,13,10,4,3,4,2,1
2023_2024,Universitatea Craiova,10,10,5,3,2,18,14,9,5,1.8,3,1,0,6,1,5,2,2,2,8,8,0,7,-1,2,4,4,4,1
2023_2024,FC Hermannstadt,10,10,3,5,2,14,15,12,3,1.4,2,2,1,9,7,2,1,3,1,6,5,1,7,2,1,5,0,8,0
2023_2024,Petrolul,10,10,3,5,2,14,14,13,1,1.4,2,3,1,10,10,0,1,2,1,4,3,1,6,0,1,6,0,10,0
2023_2024,Farul Constanta,10,10,4,1,5,13,15,17,-2,1.3,2,1,2,9,7,2,2,0,3,6,10,-4,6,-3,2,7,-1,6,1
2023_2024,Politehnica Iași,10,10,4,1,5,13,12,15,-3,1.3,1,1,2,4,8,-4,3,0,3,8,7,1,10,3,3,8,-1,12,0
2023_2024,FC U Craiova 1948,10,10,4,0,6,12,19,20,-1,1.2,2,0,4,14,15,-1,2,0,2,5,5,0,6,0,2,9,-2,13,0
2023_2024,Sepsi OSK Sfântu Gheorghe,10,10,3,3,4,12,10,13,-3,1.2,2,2,1,6,7,-1,1,1,3,4,6,-2,4,-4,1,10,-2,5,1
2023_2024,Otelul Galati,10,10,1,8,1,11,9,9,0,1.1,0,4,1,4,6,-2,1,4,0,5,3,2,7,2,1,11,-3,11,0
2023_2024,Universitatea Cluj,10,10,2,5,3,11,14,18,-4,1.1,0,2,3,5,11,-6,2,3,0,9,7,2,5,-2,1,12,-3,7,0
2023_2024,FC Voluntari,10,10,3,1,6,10,15,23,-8,1.0,2,0,3,8,11,-3,1,1,3,7,12,-5,1,-7,0,13,-4,15,0
2023_2024,Uta Arad,10,10,2,3,5,9,10,16,-6,0.9,2,0,2,4,5,-1,0,3,3,6,11,-5,4,-4,1,14,-5,9,0
2023_2024,Dinamo Bucuresti,10,10,2,2,6,8,7,18,-11,0.8,1,1,4,2,9,-7,1,1,2,5,9,-4,4,-6,1,15,-6,14,0
2023_2024,FC Botoșani,10,10,0,6,4,6,10,15,-5,0.6,0,4,1,5,6,-1,0,2,3,5,9,-4,4,-2,0,16,-8,16,0
2023_2024,Steaua Bucuresti,11,11,8,2,1,26,24,11,13,2.3636,4,1,0,10,4,6,4,1,1,14,7,7,10,6,3,1,11,1,1
2023_2024,CFR Cluj-Napoca,11,11,8,1,2,25,24,11,13,2.2727,5,1,0,12,2,10,3,0,2,12,9,3,12,6,4,2,10,3,1
2023_2024,Universitatea Craiova,11,11,6,3,2,21,19,10,9,1.9091,4,1,0,11,2,9,2,2,2,8,8,0,7,0,2,3,6,4,1
2023_2024,Rapid Bucuresti,11,11,5,4,2,19,22,12,10,1.7273,3,2,1,12,6,6,2,2,1,10,6,4,11,8,3,4,4,2,1
2023_2024,Farul Constanta,11,11,5,1,5,16,17,18,-1,1.4545,3,1,2,11,8,3,2,0,3,6,10,-4,9,0,3,5,1,6,1
2023_2024,FC Hermannstadt,11,11,3,6,2,15,16,13,3,1.3636,2,3,1,10,8,2,1,3,1,6,5,1,7,2,1,6,0,8,0
2023_2024,Petrolul,11,11,3,6,2,15,14,13,1,1.3636,2,3,1,10,10,0,1,3,1,4,3,1,4,-1,0,7,0,10,0
2023_2024,Otelul Galati,11,11,2,8,1,14,10,9,1,1.2727,1,4,1,5,6,-1,1,4,0,5,3,2,9,3,2,8,-1,11,0
2023_2024,Politehnica Iași,11,11,4,2,5,14,12,15,-3,1.2727,1,2,2,4,8,-4,3,0,3,8,7,1,11,4,3,9,-1,12,0
2023_2024,FC U Craiova 1948,11,11,4,0,7,12,19,22,-3,1.0909,2,0,4,14,15,-1,2,0,3,5,7,-2,6,-1,2,10,-3,13,0
2023_2024,Universitatea Cluj,11,11,2,6,3,12,16,20,-4,1.0909,0,2,3,5,11,-6,2,4,0,11,9,2,6,-1,1,11,-3,7,0
2023_2024,Sepsi OSK Sfântu Gheorghe,11,11,3,3,5,12,11,15,-4,1.0909,2,2,1,6,7,-1,1,1,4,5,8,-3,3,-5,1,12,-3,5,1
2023_2024,FC Voluntari,11,11,3,2,6,11,15,23,-8,1.0,2,0,3,8,11,-3,1,2,3,7,12,-5,2,-6,0,13,-4,15,0
2023_2024,Uta Arad,11,11,2,4,5,10,10,16,-6,0.9091,2,1,2,4,5,-1,0,3,3,6,11,-5,5,-1,1,14,-5,9,0
2023_2024,Dinamo Bucuresti,11,11,2,2,7,8,7,19,-12,0.7273,1,1,4,2,9,-7,1,1,3,5,10,-5,1,-8,0,15,-7,14,0
2023_2024,FC Botoșani,11,11,0,6,5,6,11,20,-9,0.5455,0,4,1,5,6,-1,0,2,4,6,14,-8,3,-6,0,16,-9,16,0
2023_2024,Steaua Bucuresti,12,12,9,2,1,29,25,11,14,2.4167,4,1,0,10,4,6,5,1,1,15,7,8,13,8,4,1,13,1,1
2023_2024,CFR Cluj-Napoca,12,12,8,2,2,26,25,12,13,2.1667,5,1,0,12,2,10,3,1,2,13,10,3,10,4,3,2,10,3,1
2023_2024,Rapid Bucuresti,12,12,6,4,2,22,25,14,11,1.8333,4,2,1,15,8,7,2,2,1,10,6,4,11,7,3,3,6,2,1
2023_2024,Universitatea Craiova,12,12,6,4,2,22,19,10,9,1.8333,4,1,0,11,2,9,2,3,2,8,8,0,8,2,2,4,6,4,1
2023_2024,Farul Constanta,12,12,6,1,5,19,18,18,0,1.5833,3,1,2,11,8,3,3,0,3,7,10,-3,9,-1,3,5,3,6,1
2023_2024,FC Hermannstadt,12,12,3,7,2,16,17,14,3,1.3333,2,3,1,10,8,2,1,4,1,7,6,1,7,2,1,6,0,8,0
